objFun rSeed kpatm_dox kpatm_rad jpatm_dox jpatm_rad kdpatm_dox kdpatm_rad jdpatm_dox jdpatm_rad kpchk2 jpchk2 kdpchk2 jdpchk2 kpp53_ATM kpp53_CHK2 jpp53_ATM jpp53_CHK2 kdpp53a jdpp53a kpp53a jpp53a kdpp53k jdpp53k kpsiah1 jpsiah1 kdpsiah1 jdpsiah1 ksmdm21 jsmdm21 kswip11 jswip11 kdp53 kdp53a jup53 jup53s juhipk2 sf_s15 sf_s46
6.9427519999999996 98 1.1926940981874964986531040267436765134334564208984375000000000000 0.7141284576673614381547849916387349367141723632812500000000000000 0.9999837173363388398428241998772136867046356201171875000000000000 0.0100150173852264698370895246171130565926432609558105468750000000 0.3785531952380430942284306183864828199148178100585937500000000000 4.2870047777473070382825426349882036447525024414062500000000000000 0.9998829874373736936732370850222650915384292602539062500000000000 0.0227128187466537866112670229767900309525430202484130859375000000 39.9952081497071390003839042037725448608398437500000000000000000000 0.1002181824287659700489783176635683048516511917114257812500000000 15.2465743606842991653138597030192613601684570312500000000000000000 0.9995440018783482427622288923885207623243331909179687500000000000 5.6313799340067198784254287602379918098449707031250000000000000000 2.6323732318132933016840979689732193946838378906250000000000000000 0.5414577662095133581132699873705860227346420288085937500000000000 0.5831447274031259508930702395446132868528366088867187500000000000 0.9757782419741889423647762669133953750133514404296875000000000000 0.0104411441370956693114324664861669589299708604812622070312500000 35.6333937716227282521685992833226919174194335937500000000000000000 0.9420163603515592232184872045763768255710601806640625000000000000 0.7062534360373443620417788224585819989442825317382812500000000000 0.1950621183648846568292611891592969186604022979736328125000000000 0.3003613229908202453266596876346739009022712707519531250000000000 0.0100536622464290400363884359080657304730266332626342773437500000 0.3001326978126624966947133543726522475481033325195312500000000000 0.8700047866744795577176319056889042258262634277343750000000000000 0.6229893448940807543223741049587260931730270385742187500000000000 0.1010652552923889807567903176277468446642160415649414062500000000 0.6810544057024756625651207286864519119262695312500000000000000000 0.2039313694580401625788823594120913185179233551025390625000000000 2.0001145866806688822236992564285174012184143066406250000000000000 0.1000064934198806737564169111465162131935358047485351562500000000 0.0993344005938858742865704698488116264343261718750000000000000000 9.9366322428744524586363695561885833740234375000000000000000000000 0.0400731940288109877990052609675331041216850280761718750000000000 1.0204397658421564543118620349559932947158813476562500000000000000 1.9990232283151949665978008852107450366020202636718750000000000000 
6.9509100000000004 8 1.1988717820366201483039958475274033844470977783203125000000000000 0.7581234472616590336357944579503964632749557495117187500000000000 0.9998440213301471590767732777749188244342803955078125000000000000 0.0100002449380025976166663781441457103937864303588867187500000000 0.3882475953313027083879660494858399033546447753906250000000000000 4.5914356565671790022520326601807028055191040039062500000000000000 0.9999949937323160398250365687999874353408813476562500000000000000 0.0243725906150945303973998079527518711984157562255859375000000000 39.8634815205679231553403951693326234817504882812500000000000000000 0.1000311054260167309415407999040326103568077087402343750000000000 15.8455135784921274932912638178095221519470214843750000000000000000 0.9998049032143400127736754257057327777147293090820312500000000000 5.2129132449822481731871448573656380176544189453125000000000000000 1.6179970041068070241152554444852285087108612060546875000000000000 0.5116938678271215623638568104070145636796951293945312500000000000 0.3456880562170995263571171562944073230028152465820312500000000000 0.9060517926822786449747582082636654376983642578125000000000000000 0.0100043844964857377849432040761712414678186178207397460937500000 34.8589223985424609963956754654645919799804687500000000000000000000 0.8816408684236849424564752553123980760574340820312500000000000000 0.5448326056153021124117685758392326533794403076171875000000000000 0.1269006866807800282259677260299213230609893798828125000000000000 0.3000638130931229663467263435450149700045585632324218750000000000 0.0100511150938324324982664492722506111022084951400756835937500000 0.3124801909236080144083302911894861608743667602539062500000000000 0.9781125217853731124151295261981431394815444946289062500000000000 0.6193039541910718703832117171259596943855285644531250000000000000 0.1002147304593026672092648254874802660197019577026367187500000000 0.7338393765690003345270042700576595962047576904296875000000000000 0.2270358793524200613500596546145970933139324188232421875000000000 2.0000825313439682950900078139966353774070739746093750000000000000 0.1000229091401237668801371683002798818051815032958984375000000000 0.0995696885958862604182328936985868494957685470581054687500000000 9.9128940703368897402469883672893047332763671875000000000000000000 0.0579118476560643788420001953909377334639430046081542968750000000 1.0208768294171850499196807504631578922271728515625000000000000000 1.9997469347429732700049953564302995800971984863281250000000000000 
6.9537560000000003 86 1.1934251666625690369016865588491782546043395996093750000000000000 0.6859599978772616957201080367667600512504577636718750000000000000 0.9998505691423733576783661192166619002819061279296875000000000000 0.0100115192096111235708910669472970766946673393249511718750000000 0.3735029504559182478296008866891497746109962463378906250000000000 4.1630458151235121277977668796665966510772705078125000000000000000 0.9999825626125972144464526536467019468545913696289062500000000000 0.0238825886265091914817393359271591180004179477691650390625000000 39.9342266594050059325127222109586000442504882812500000000000000000 0.1001521754991929746836376580176874995231628417968750000000000000 15.0880053399011835324472485808655619621276855468750000000000000000 0.9998767090311385663525811651197727769613265991210937500000000000 3.4666011213727996320699276111554354429244995117187500000000000000 2.1144191119736355233271751785650849342346191406250000000000000000 0.3253146389651655479013925287290476262569427490234375000000000000 0.4433010527862095706552736373851075768470764160156250000000000000 0.9496066303595627200451190219609998166561126708984375000000000000 0.0100300643358258115972470037036146095488220453262329101562500000 19.0918716902664797885336156468838453292846679687500000000000000000 0.9059402428534332196718992236128542572259902954101562500000000000 0.6647151491936551526151788493734784424304962158203125000000000000 0.3270900275842201776477224939299048855900764465332031250000000000 0.3000696400491930648790628310962347313761711120605468750000000000 0.0101321999807591715120347330980621336493641138076782226562500000 0.3065940088516179717892384815058903768658638000488281250000000000 0.9199837716713420432412817717704456299543380737304687500000000000 0.6144039588871853529994382370205130428075790405273437500000000000 0.1002957426963403952946407571289455518126487731933593750000000000 0.7062501990514952199262665999413002282381057739257812500000000000 0.2040894995716762971849078667219146154820919036865234375000000000 2.0000856409478613429087090480607002973556518554687500000000000000 0.1000240524798528263250574354970012791454792022705078125000000000 0.0996283701909481678171687235590070486068725585937500000000000000 9.9999975894237049800494787632487714290618896484375000000000000000 0.0157147105577183504587779339090047869831323623657226562500000000 1.0207424075885356273829529527574777603149414062500000000000000000 1.9999931656942917523878122665337286889553070068359375000000000000 
6.9539359999999997 28 1.1914063997648449699795492051634937524795532226562500000000000000 0.6870029490393219084864995238604024052619934082031250000000000000 0.9992796032635681280353878719324711710214614868164062500000000000 0.0100369244218858864881038783778421930037438869476318359375000000 0.4031600865458743743197089770546881482005119323730468750000000000 4.1302859194929935071627369325142353773117065429687500000000000000 0.9996965178314172195683795507648028433322906494140625000000000000 0.0241113801413208456159154025044699665158987045288085937500000000 39.9669092893765167673336691223084926605224609375000000000000000000 0.1005556214326534247849309622324653901159763336181640625000000000 14.5785303621101789417480176780372858047485351562500000000000000000 0.9992874670186184804521190017112530767917633056640625000000000000 11.1580238390766215417215789784677326679229736328125000000000000000 2.1405453254240796034935101488372310996055603027343750000000000000 0.9976975420715482600897416887164581567049026489257812500000000000 0.3889925815350033788675432333548087626695632934570312500000000000 1.1113991205864699463035094595397822558879852294921875000000000000 0.0100260477064461218238422546278343361336737871170043945312500000 7.2280113605445075464217552507761865854263305664062500000000000000 0.9098187112558790978766865009674802422523498535156250000000000000 0.3005959704034439350373020261031342670321464538574218750000000000 0.2038329784748811046579675121392938308417797088623046875000000000 0.3000125486166367316798186948290094733238220214843750000000000000 0.0100531145801967241454333290562317415606230497360229492187500000 0.3043139459714560013381401404330972582101821899414062500000000000 0.9985103343774610618055476152221672236919403076171875000000000000 0.5978371796358364909096394512744154781103134155273437500000000000 0.1028271151158788310198133331141434609889984130859375000000000000 0.7407770485402940252583903202321380376815795898437500000000000000 0.2343056075163178209042058597333380021154880523681640625000000000 2.0003559478295245277479352807858958840370178222656250000000000000 0.1000102628133771320850797792445519007742404937744140625000000000 0.0997183506924854551334291841158119495958089828491210937500000000 9.9953922963817145586062906659208238124847412109375000000000000000 0.0010107757722422987516769365967661542526911944150924682617187500 1.0214184844784472971923605655319988727569580078125000000000000000 1.9999840455395507810010258253896608948707580566406250000000000000 
6.9541259999999996 38 1.1956407973573268677114356250967830419540405273437500000000000000 0.7219714981579996582183866848936304450035095214843750000000000000 0.9999618459169298256838942506874445825815200805664062500000000000 0.0100003752323981013466758227536956837866455316543579101562500000 0.3899600465518621716931590981403132900595664978027343750000000000 4.3530164500448886855110686155967414379119873046875000000000000000 0.9996894449188211684287352909450419247150421142578125000000000000 0.0238559028830573477408805160848714876919984817504882812500000000 39.9676495403532143768643436487764120101928710937500000000000000000 0.1000250757173906795971518590704363305121660232543945312500000000 15.8907659644059400250171165680512785911560058593750000000000000000 0.9997370601321584615561732789501547813415527343750000000000000000 3.9521753646937840542818776157218962907791137695312500000000000000 1.8840549975852218800298487622058019042015075683593750000000000000 0.3870252511793890737301637727796332910656929016113281250000000000 0.4452616674831474941065323491784511134028434753417968750000000000 0.8091630255157377105135196870833169668912887573242187500000000000 0.0100542704812648722723089633745985338464379310607910156250000000 8.1538573317331657364093189244158565998077392578125000000000000000 0.9512067134229038600778949330560863018035888671875000000000000000 0.3433670665397904886440016980486689135432243347167968750000000000 0.2033481372972215650563043709553312510251998901367187500000000000 0.3003459004230504270083201845409348607063293457031250000000000000 0.0100040995011104229261977849319009692408144474029541015625000000 0.3096709921368419049514386642840690910816192626953125000000000000 0.9993906931451079778128132602432742714881896972656250000000000000 0.6174958257634745040220991540991235524415969848632812500000000000 0.1000719210356879884660230572990258224308490753173828125000000000 0.8051319937546536076311554097628686577081680297851562500000000000 0.2470375763666774471261078360839746892452239990234375000000000000 2.0006009171779357558307310682721436023712158203125000000000000000 0.1000218161805277727882668159509194083511829376220703125000000000 0.0987024943426170198179647741199005395174026489257812500000000000 9.9980948980259825020766584202647209167480468750000000000000000000 0.0010018091994202073333891656048422191815916448831558227539062500 1.0223731551040193821222601400222629308700561523437500000000000000 1.9998322466307059119827727045048959553241729736328125000000000000 
6.9564069999999996 32 1.1984521814311601684011066026869229972362518310546875000000000000 0.7451111850187785989874100778251886367797851562500000000000000000 0.9994154616225437992582669721741694957017898559570312500000000000 0.0100089644609256157858911961966441594995558261871337890625000000 0.3761235228615821823971998583147069439291954040527343750000000000 4.4607634775759521517102257348597049713134765625000000000000000000 0.9999819030695545896136877672688569873571395874023437500000000000 0.0238181357497437712344989790835825260728597640991210937500000000 39.9805902837528535087585623841732740402221679687500000000000000000 0.1008672153371019536427510843168420251458883285522460937500000000 14.9016672127482294740730139892548322677612304687500000000000000000 0.9982745392995321376261586010514292865991592407226562500000000000 4.5285604940492474312918602663557976484298706054687500000000000000 1.3053528178724664865484328402089886367321014404296875000000000000 0.4465613304023238194773171017004642635583877563476562500000000000 0.2502277237522091413168823237356264144182205200195312500000000000 0.9247462283881370259663867727795150130987167358398437500000000000 0.0100362124121191782777362533352061291225254535675048828125000000 24.9747095978681805661381076788529753684997558593750000000000000000 0.9955528441290373287131387769477441906929016113281250000000000000 0.5150981845975308726082175780902616679668426513671875000000000000 0.2009468436444861449974297329390537925064563751220703125000000000 0.3000268181237505937808407452394021674990653991699218750000000000 0.0100047868491432798837559303706257196608930826187133789062500000 0.3132776061629418684617576218442991375923156738281250000000000000 0.9898188633664806168610539316432550549507141113281250000000000000 0.6253504141344399247515184470103122293949127197265625000000000000 0.1007612495873954072678202464885544031858444213867187500000000000 0.7260727810225172662583759120025206357240676879882812500000000000 0.2108665110805305609176230063894763588905334472656250000000000000 2.0000267534887301579260565631557255983352661132812500000000000000 0.1000284926493654052981341351369337644428014755249023437500000000 0.0989274924381118997418482763350766617804765701293945312500000000 9.9865912013105884170727222226560115814208984375000000000000000000 0.0311480860519673906361415305354967131279408931732177734375000000 1.0208522422290340347927894981694407761096954345703125000000000000 1.9998332710482249474637228559004142880439758300781250000000000000 
6.9565429999999999 31 1.1971073183132057149435922838165424764156341552734375000000000000 0.6635785905086892810800236475188285112380981445312500000000000000 0.9992513347704999882026299928838852792978286743164062500000000000 0.0100026856177044074641679927140103245619684457778930664062500000 0.3871427338869526946218968532775761559605598449707031250000000000 3.9667512227515784317688485316466540098190307617187500000000000000 0.9998045568743447741866248179576359689235687255859375000000000000 0.0239188550099905111734344131946272682398557662963867187500000000 39.9951886323042984372477803844958543777465820312500000000000000000 0.1006663137154597403855049719823000486940145492553710937500000000 16.1123901450524904532812797697260975837707519531250000000000000000 0.9981269389917005740997524299018550664186477661132812500000000000 3.5732050076812411631976829085033386945724487304687500000000000000 5.0512137958547205229820065142121165990829467773437500000000000000 0.2922058172908689188673747594293672591447830200195312500000000000 0.9996570848142204424036094678740482777357101440429687500000000000 1.1282773624838340342790843351394869387149810791015625000000000000 0.0100226846299349206526052569188323104754090309143066406250000000 4.8742652092534513030841480940580368041992187500000000000000000000 0.3695432484531827044271778959227958694100379943847656250000000000 0.3411484155280413155253427248680964112281799316406250000000000000 0.2012517722045994161828019741733442060649394989013671875000000000 0.3000198420284626021903306991589488461613655090332031250000000000 0.0100038756928336452362016117945131554733961820602416992187500000 0.3000813836714102400549109006533399224281311035156250000000000000 0.9998700078830367043991600439767353236675262451171875000000000000 0.5956125643801816194056186759553384035825729370117187500000000000 0.1064549747632482917802931865480786655098199844360351562500000000 0.7273465166499707423852782994799781590700149536132812500000000000 0.2326995870185238068916788733986322768032550811767578125000000000 2.0007045136451830913415506074670702219009399414062500000000000000 0.1000236411665519492553144687008170876652002334594726562500000000 0.0996207010864835068586486954700376372784376144409179687500000000 9.9966811643717594648705926374532282352447509765625000000000000000 0.0010000883494605109814978849414046635502018034458160400390625000 1.0238954022890680572999144715140573680400848388671875000000000000 1.9999294685259123571796635587816126644611358642578125000000000000 
6.9578400000000000 11 1.1975062324635263877325996872968971729278564453125000000000000000 0.6961193850259121962409381012548692524433135986328125000000000000 0.9998168400060463145706535215140320360660552978515625000000000000 0.0100008477725877717445790437977848341688513755798339843750000000 0.3811300437906154914280421053263125941157341003417968750000000000 4.1826106909772544639736224780790507793426513671875000000000000000 0.9999897709558140945773629937320947647094726562500000000000000000 0.0241253434318026496741005360036069760099053382873535156250000000 39.9835153010987411903442989569157361984252929687500000000000000000 0.1000465879592982998413930317838094197213649749755859375000000000 16.2938299009023275232266314560547471046447753906250000000000000000 0.9977011839271953119734348547353874891996383666992187500000000000 4.2292089802430723466386552900075912475585937500000000000000000000 4.2306316664954053408109757583588361740112304687500000000000000000 0.3344604088414787623761981194547843188047409057617187500000000000 0.8900179296229255854200346220750361680984497070312500000000000000 1.0956914302770617286597598649677820503711700439453125000000000000 0.0100241916755973194119722080586143420077860355377197265625000000 12.5540299211177348581713886233046650886535644531250000000000000000 0.9269981482452408494410178718680981546640396118164062500000000000 0.4137130230678946474220936124766012653708457946777343750000000000 0.2562039494267961403650701868173200637102127075195312500000000000 0.3000653523069827799396591672120848670601844787597656250000000000 0.0108790655729910940713311973127019882667809724807739257812500000 0.3023758288343962874478165758773684501647949218750000000000000000 0.9999591493596569069524093720247037708759307861328125000000000000 0.6168064823371754989977944205747917294502258300781250000000000000 0.1084951925402530131803402468904096167534589767456054687500000000 0.7587676619764643914933799351274501532316207885742187500000000000 0.2509725512835628280505773091135779395699501037597656250000000000 2.0000506601316767607556812436087056994438171386718750000000000000 0.1000060141693362991688331931072752922773361206054687500000000000 0.0993752219889623145121504421695135533809661865234375000000000000 9.9626894501461649156226485501974821090698242187500000000000000000 0.0110717029031893818974419119172125647310167551040649414062500000 1.0212957111882887684117804383276961743831634521484375000000000000 1.9998126011417258762747906075674109160900115966796875000000000000 
6.9615919999999996 30 1.1937899613792257724753653747029602527618408203125000000000000000 0.7364052957895302897739497893780935555696487426757812500000000000 0.9998590575022243687186573879444040358066558837890625000000000000 0.0100071019164215714580823402002351940609514713287353515625000000 0.3659057891444272847536467452300712466239929199218750000000000000 4.4519417381820156620619854948017746210098266601562500000000000000 0.9999126174030608105169903865316882729530334472656250000000000000 0.0241726334154964590805736435186190647073090076446533203125000000 39.9859422719775707832923217210918664932250976562500000000000000000 0.1004230020845854193245472174567112233489751815795898437500000000 16.1477397972096490263993473490700125694274902343750000000000000000 0.9997525746933357826407018364989198744297027587890625000000000000 3.3781097105648414391509959386894479393959045410156250000000000000 2.2939845604537754120144654734758660197257995605468750000000000000 0.3434240894292557855216330153780290856957435607910156250000000000 0.5737276316703620038239819223235826939344406127929687500000000000 0.8207937679862952196074843413953203707933425903320312500000000000 0.0105358095334646562762914712152451102156192064285278320312500000 39.2973484121651566169930447358638048171997070312500000000000000000 0.6728095561174473049348421227477956563234329223632812500000000000 1.1370382598274098029378365026786923408508300781250000000000000000 0.2327932358839541193695765741722425445914268493652343750000000000 0.3001016391537336125416857157688355073332786560058593750000000000 0.0100029451929503840346136200878390809521079063415527343750000000 0.3048915969679643622747278186579933390021324157714843750000000000 0.8825265556668409061558122630231082439422607421875000000000000000 0.6171644333355745803970648921676911413669586181640625000000000000 0.1000142350247787137451638272978016175329685211181640625000000000 0.7233465550953332989791988438810221850872039794921875000000000000 0.2139072270898814964734668819801299832761287689208984375000000000 2.0023725179491971282175200030906125903129577636718750000000000000 0.1000029805912840408232966638024663552641868591308593750000000000 0.0999676795073887874965024025186721701174974441528320312500000000 9.8932919614102932115429211989976465702056884765625000000000000000 0.0347621428233799920071156464018713450059294700622558593750000000 1.0224365872113201358928336048847995698451995849609375000000000000 1.9999897532225259233484848664375022053718566894531250000000000000 
6.9655420000000001 44 1.2008967859719481552360775822307914495468139648437500000000000000 0.6532482105440627906389750023663509637117385864257812500000000000 0.9999401104086210745336416039208415895700454711914062500000000000 0.0100158334765180472708534509251876443158835172653198242187500000 0.3989834069079944423030781308625591918826103210449218750000000000 3.8989198492315537691865756642073392868041992187500000000000000000 0.9993850599054026062617595016490668058395385742187500000000000000 0.0234302550460843868329607886380472336895763874053955078125000000 39.9697889560434802547206345479935407638549804687500000000000000000 0.1000503249331415045464410695785772986710071563720703125000000000 14.3569711597558740123758980189450085163116455078125000000000000000 0.9985451863323677734740613232133910059928894042968750000000000000 9.4254472504060160531480505596846342086791992187500000000000000000 2.2827604156442342642208132019732147455215454101562500000000000000 0.8119247822174064932454484733170829713344573974609375000000000000 0.3620781706270497224409155023749917745590209960937500000000000000 1.2628074914280276175304607022553682327270507812500000000000000000 0.0100048611971324339503519595950820075813680887222290039062500000 5.8465164130298852285250177374109625816345214843750000000000000000 0.6290242689040986823201251354475971311330795288085937500000000000 0.3000338874296782365469482556363800540566444396972656250000000000 0.1925257984238430697399024893456953577697277069091796875000000000 0.3004984549377907598888270968018332496285438537597656250000000000 0.0100356084838435517109234140775697596836835145950317382812500000 0.3012887511217808844676824264752212911844253540039062500000000000 0.9990497385127444784913564035377930849790573120117187500000000000 0.6008092212576005008983770494523923844099044799804687500000000000 0.1000120516118567642882553059280326124280691146850585937500000000 0.6903567192138035935045081714633852243423461914062500000000000000 0.2113186492389989290519025644243811257183551788330078125000000000 2.0000406183967975870530153770232573151588439941406250000000000000 0.1000601128225887259670656703747226856648921966552734375000000000 0.0998573832337834171868351518241979647427797317504882812500000000 9.9788259220518238379327158327214419841766357421875000000000000000 0.0010002068615774168443971481323728767165448516607284545898437500 1.0212000427715144379448020117706619203090667724609375000000000000 1.9999705925380462101514922323985956609249114990234375000000000000 
